CommitId;RefactoringType;RefactoringDetail
c8d646ebf857a676a6b682b5e78d382c52b8c5ab;Rename Method;Rename Method	public clearOnDetach_afterLoadClearedAndRestarted_onAttach_beingsREquest() : void renamed to public clearOnDetach_afterLoadClearedAndRestarted_onAttach_beginsRequest() : void in class com.bumptech.glide.request.target.CustomViewTargetTest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Return Type;Change Return Type	RequestBuilder<byte[]> to BitmapRequestBuilder<byte[]> in method public loadFromImage(model byte[]) : BitmapRequestBuilder<byte[]> in class com.bumptech.glide.Glide.ModelRequest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Return Type;Change Return Type	RequestBuilder<T> to BitmapRequestBuilder<T> in method public loadFromVideo(model T) : BitmapRequestBuilder<T> in class com.bumptech.glide.Glide.ModelRequest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Return Type;Change Return Type	RequestBuilder<T> to BitmapRequestBuilder<T> in method public load(model T) : BitmapRequestBuilder<T> in class com.bumptech.glide.Glide.ModelRequest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Return Type;Change Return Type	RequestBuilder<T> to BitmapRequestBuilder<T> in method private loadGeneric(model T) : BitmapRequestBuilder<T> in class com.bumptech.glide.Glide.ModelRequest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Return Type;Change Return Type	RequestBuilder<T> to BitmapRequestBuilder<T> in method public loadFromVideo(model T) : BitmapRequestBuilder<T> in class com.bumptech.glide.Glide.VideoModelRequest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Return Type;Change Return Type	RequestBuilder<T> to BitmapRequestBuilder<T> in method public load(model T) : BitmapRequestBuilder<T> in class com.bumptech.glide.Glide.ImageModelRequest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Return Type;Change Return Type	RequestBuilder to BitmapRequestBuilder in method protected abstract getRequestBuilder(item T) : BitmapRequestBuilder in class com.bumptech.glide.ListPreloader
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Return Type;Change Return Type	RequestBuilder<Photo> to BitmapRequestBuilder<Photo> in method protected getRequestBuilder(item Photo) : BitmapRequestBuilder<Photo> in class com.bumptech.glide.samples.flickr.FlickrPhotoGrid.FlickrPreloader
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Return Type;Change Return Type	RequestBuilder to BitmapRequestBuilder in method protected getRequestBuilder(item Photo) : BitmapRequestBuilder in class com.bumptech.glide.samples.flickr.FlickrPhotoList.FlickrListPreloader
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Attribute Type;Change Attribute Type	loadProvider : LoadProvider<Object,Object,Bitmap> to loadProvider : LoadProvider<Object,Object,Object> in class com.bumptech.glide.request.GenericRequestTest.RequestHarness
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Variable Type;Change Variable Type	request : BitmapRequest to request : GenericRequest in method public testIsNotCompleteBeforeReceivingResource() : void in class com.bumptech.glide.request.GenericRequestTest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Variable Type;Change Variable Type	request : BitmapRequest to request : GenericRequest in method public testIsCompleteAfterReceivingResource() : void in class com.bumptech.glide.request.GenericRequestTest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Variable Type;Change Variable Type	request : BitmapRequest to request : GenericRequest in method public testResourceIsNotCompleteWhenAskingCoordinatorIfCanSetImage() : void in class com.bumptech.glide.request.GenericRequestTest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Variable Type;Change Variable Type	request : BitmapRequest to request : GenericRequest in method public testIsNotFailedWithoutException() : void in class com.bumptech.glide.request.GenericRequestTest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Variable Type;Change Variable Type	request : BitmapRequest to request : GenericRequest in method public testIsFailedAfterException() : void in class com.bumptech.glide.request.GenericRequestTest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Variable Type;Change Variable Type	request : BitmapRequest to request : GenericRequest in method public testEngineLoadPassedCorrectMetadata() : void in class com.bumptech.glide.request.GenericRequestTest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Variable Type;Change Variable Type	request : BitmapRequest to request : GenericRequest in method public testEngineLoadCancelledOnCancel() : void in class com.bumptech.glide.request.GenericRequestTest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Variable Type;Change Variable Type	request : BitmapRequest to request : GenericRequest in method public testResourceIsRecycledOnClear() : void in class com.bumptech.glide.request.GenericRequestTest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Variable Type;Change Variable Type	request : BitmapRequest to request : GenericRequest in method public testPlaceholderResourceIsSet() : void in class com.bumptech.glide.request.GenericRequestTest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Variable Type;Change Variable Type	request : BitmapRequest to request : GenericRequest in method public testPlaceholderDrawableIsSet() : void in class com.bumptech.glide.request.GenericRequestTest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Variable Type;Change Variable Type	request : BitmapRequest to request : GenericRequest in method public testErrorResourceIsSetOnLoadFailed() : void in class com.bumptech.glide.request.GenericRequestTest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Variable Type;Change Variable Type	request : BitmapRequest to request : GenericRequest in method public testErrorDrawableIsSetOnLoadFailed() : void in class com.bumptech.glide.request.GenericRequestTest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Variable Type;Change Variable Type	request : BitmapRequest to request : GenericRequest in method public setTestPlaceholderDrawableSetOnNullModel() : void in class com.bumptech.glide.request.GenericRequestTest
44e0516ee31912216c9e668c255f2d5baf86ac6d;Change Variable Type;Change Variable Type	request : BitmapRequest to request : GenericRequest in method public testErrorDrawableSetOnNullModel() : void in class com.bumptech.glide.request.GenericRequestTest
ba414a3eba45ab6566a94c48babace5c1d6d721f;Rename Parameter;Rename Parameter	bitmap : Bitmap to resource : Resource<Object> in method public onResourceReady(resource Resource<Object>) : void in class com.bumptech.glide.request.BitmapRequestTest.MockTarget
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Parameter Type;Change Parameter Type	bitmap : Bitmap to resource : Resource<Object> in method public onResourceReady(resource Resource<Object>) : void in class com.bumptech.glide.request.BitmapRequestTest.MockTarget
ba414a3eba45ab6566a94c48babace5c1d6d721f;Rename Method;Rename Method	public onImageReady(bitmap Bitmap) : void renamed to public onResourceReady(resource Resource<Object>) : void in class com.bumptech.glide.request.BitmapRequestTest.MockTarget
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Return Type;Change Return Type	ImageViewTarget to BitmapImageViewTarget in method public into(view ImageView) : BitmapImageViewTarget in class com.bumptech.glide.GenericRequestBuilder
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Parameter Type;Change Parameter Type	target : Y to target : Target<Bitmap> in method private buildRequest(target Target<Bitmap>) : Request in class com.bumptech.glide.GenericRequestBuilder
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Parameter Type;Change Parameter Type	target : Y to target : Target<Bitmap> in method private buildBitmapRequest(target Target<Bitmap>, sizeMultiplier float, priority Priority, requestCoordinator RequestCoordinator) : Request in class com.bumptech.glide.GenericRequestBuilder
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Parameter Type;Change Parameter Type	target : Y to target : Target<Bitmap> in method private buildBitmapRequestForType(target Target<Bitmap>, loadProvider LoadProvider<ModelType,Z,Bitmap>, sizeMultiplier float, priority Priority, requestCoordinator RequestCoordinator) : Request in class com.bumptech.glide.GenericRequestBuilder
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Attribute Type;Change Attribute Type	loadProvider : LoadProvider<T,Z,Bitmap> to loadProvider : LoadProvider<A,T,Bitmap> in class com.bumptech.glide.request.bitmap.BitmapRequest
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Attribute Type;Change Attribute Type	model : T to model : A in class com.bumptech.glide.request.bitmap.BitmapRequest
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Attribute Type;Change Attribute Type	target : Target to target : Target<Bitmap> in class com.bumptech.glide.request.bitmap.BitmapRequest
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Attribute Type;Change Attribute Type	requestListener : RequestListener<T> to requestListener : RequestListener<A> in class com.bumptech.glide.request.bitmap.BitmapRequest
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Parameter Type;Change Parameter Type	loadProvider : LoadProvider<T,Z,Bitmap> to loadProvider : LoadProvider<A,T,Bitmap> in method public BitmapRequest(loadProvider LoadProvider<A,T,Bitmap>, model A, context Context, priority Priority, target Target<Bitmap>, sizeMultiplier float, placeholderDrawable Drawable, placeholderResourceId int, errorDrawable Drawable, errorResourceId int, requestListener RequestListener<A>, animationId int, animation Animation, requestCoordinator RequestCoordinator, engine Engine, transformation Transformation<Bitmap>) in class com.bumptech.glide.request.bitmap.BitmapRequest
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Parameter Type;Change Parameter Type	model : T to model : A in method public BitmapRequest(loadProvider LoadProvider<A,T,Bitmap>, model A, context Context, priority Priority, target Target<Bitmap>, sizeMultiplier float, placeholderDrawable Drawable, placeholderResourceId int, errorDrawable Drawable, errorResourceId int, requestListener RequestListener<A>, animationId int, animation Animation, requestCoordinator RequestCoordinator, engine Engine, transformation Transformation<Bitmap>) in class com.bumptech.glide.request.bitmap.BitmapRequest
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Parameter Type;Change Parameter Type	target : Target to target : Target<Bitmap> in method public BitmapRequest(loadProvider LoadProvider<A,T,Bitmap>, model A, context Context, priority Priority, target Target<Bitmap>, sizeMultiplier float, placeholderDrawable Drawable, placeholderResourceId int, errorDrawable Drawable, errorResourceId int, requestListener RequestListener<A>, animationId int, animation Animation, requestCoordinator RequestCoordinator, engine Engine, transformation Transformation<Bitmap>) in class com.bumptech.glide.request.bitmap.BitmapRequest
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Parameter Type;Change Parameter Type	requestListener : RequestListener<T> to requestListener : RequestListener<A> in method public BitmapRequest(loadProvider LoadProvider<A,T,Bitmap>, model A, context Context, priority Priority, target Target<Bitmap>, sizeMultiplier float, placeholderDrawable Drawable, placeholderResourceId int, errorDrawable Drawable, errorResourceId int, requestListener RequestListener<A>, animationId int, animation Animation, requestCoordinator RequestCoordinator, engine Engine, transformation Transformation<Bitmap>) in class com.bumptech.glide.request.bitmap.BitmapRequest
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Variable Type;Change Variable Type	decoder : ResourceDecoder<Z,Bitmap> to decoder : ResourceDecoder<T,Bitmap> in method public onSizeReady(width int, height int) : void in class com.bumptech.glide.request.bitmap.BitmapRequest
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Variable Type;Change Variable Type	modelLoader : ModelLoader<T,Z> to modelLoader : ModelLoader<A,T> in method public onSizeReady(width int, height int) : void in class com.bumptech.glide.request.bitmap.BitmapRequest
ba414a3eba45ab6566a94c48babace5c1d6d721f;Change Variable Type;Change Variable Type	resourceFetcher : ResourceFetcher<Z> to resourceFetcher : ResourceFetcher<T> in method public onSizeReady(width int, height int) : void in class com.bumptech.glide.request.bitmap.BitmapRequest
407cdc3d2a3f2fb6d723b6d8195527bc283e045f;Change Return Type;Change Return Type	BitmapRequestBuilder<ModelType,Z> to Request in method private buildBitmapRequestForType(target Y, loadProvider LoadProvider<ModelType,Z,Bitmap>, sizeMultiplier float, priority Priority, requestCoordinator RequestCoordinator) : Request in class com.bumptech.glide.GenericRequestBuilder
407cdc3d2a3f2fb6d723b6d8195527bc283e045f;Change Attribute Type;Change Attribute Type	cbs : Set<ResourceCallback<Z>> to cbs : List<ResourceCallback<Z>> in class com.bumptech.glide.load.engine.EngineJob
407cdc3d2a3f2fb6d723b6d8195527bc283e045f;Replace Variable With Attribute;Replace Variable With Attribute	result : int to hashCode : int in method public hashCode() : int in class com.bumptech.glide.load.engine.EngineKey
407cdc3d2a3f2fb6d723b6d8195527bc283e045f;Move Attribute;Move Attribute	package requestCoordinator : RequestCoordinator from class com.bumptech.glide.request.bitmap.BitmapRequestBuilder to class com.bumptech.glide.request.BitmapRequestTest.RequestHarness
407cdc3d2a3f2fb6d723b6d8195527bc283e045f;Move Attribute;Move Attribute	package priority : Priority from class com.bumptech.glide.request.bitmap.BitmapRequestBuilder to class com.bumptech.glide.request.BitmapRequestTest.RequestHarness
407cdc3d2a3f2fb6d723b6d8195527bc283e045f;Move Attribute;Move Attribute	package placeholderResourceId : int from class com.bumptech.glide.request.bitmap.BitmapRequestBuilder to class com.bumptech.glide.request.BitmapRequestTest.RequestHarness
407cdc3d2a3f2fb6d723b6d8195527bc283e045f;Move Attribute;Move Attribute	package placeholderDrawable : Drawable from class com.bumptech.glide.request.bitmap.BitmapRequestBuilder to class com.bumptech.glide.request.BitmapRequestTest.RequestHarness
407cdc3d2a3f2fb6d723b6d8195527bc283e045f;Move Attribute;Move Attribute	package errorResourceId : int from class com.bumptech.glide.request.bitmap.BitmapRequestBuilder to class com.bumptech.glide.request.BitmapRequestTest.RequestHarness
407cdc3d2a3f2fb6d723b6d8195527bc283e045f;Move Attribute;Move Attribute	package errorDrawable : Drawable from class com.bumptech.glide.request.bitmap.BitmapRequestBuilder to class com.bumptech.glide.request.BitmapRequestTest.RequestHarness
59dfe6bccb7a462c6239aaca30ead1f3db47e555;Rename Method;Rename Method	public recycle() : void renamed to public recycleInternal() : void in class com.bumptech.glide.load.data.bitmap.BitmapResource
a5e9584f75c9beef66dbc639ec1a8318a1149341;Change Attribute Type;Change Attribute Type	loadIdToSafeHash : LruCache<String,String> to loadIdToSafeHash : LruCache<Key,String> in class com.bumptech.glide.load.engine.cache.SafeKeyGenerator
a5e9584f75c9beef66dbc639ec1a8318a1149341;Change Parameter Type;Change Parameter Type	key : String to key : Key in method public getSafeKey(key Key) : String in class com.bumptech.glide.load.engine.cache.SafeKeyGenerator
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Rename Attribute;Rename Attribute	metadata : Metadata to priority : Priority in class com.bumptech.glide.load.engine.DefaultResourceRunnerFactoryTest.DefaultFactoryHarness
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Change Attribute Type;Change Attribute Type	metadata : Metadata to priority : Priority in class com.bumptech.glide.load.engine.DefaultResourceRunnerFactoryTest.DefaultFactoryHarness
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Rename Attribute;Rename Attribute	metadata : Metadata to priority : Priority in class com.bumptech.glide.load.engine.EngineTest.EngineTestHarness
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Change Attribute Type;Change Attribute Type	metadata : Metadata to priority : Priority in class com.bumptech.glide.load.engine.EngineTest.EngineTestHarness
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Change Parameter Type;Change Parameter Type	decoder : StreamBitmapDecoder to decoder : ResourceDecoder<InputStream,Bitmap> in method public imageDecoder(decoder ResourceDecoder<InputStream,Bitmap>) : RequestBuilder<ModelType> in class com.bumptech.glide.RequestBuilder
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Change Parameter Type;Change Parameter Type	decoder : FileDescriptorBitmapDecoder to decoder : ResourceDecoder<ParcelFileDescriptor,Bitmap> in method public videoDecoder(decoder ResourceDecoder<ParcelFileDescriptor,Bitmap>) : RequestBuilder<ModelType> in class com.bumptech.glide.RequestBuilder
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Rename Parameter;Rename Parameter	metadata : Metadata to priority : Priority in method public build(key Key, width int, height int, cacheDecoder ResourceDecoder<InputStream,Z>, fetcher ResourceFetcher<T>, decoder ResourceDecoder<T,Z>, transformation Transformation<Z>, encoder ResourceEncoder<Z>, priority Priority, listener EngineJobListener) : ResourceRunner<Z> in class com.bumptech.glide.load.engine.DefaultResourceRunnerFactory
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Change Parameter Type;Change Parameter Type	metadata : Metadata to priority : Priority in method public build(key Key, width int, height int, cacheDecoder ResourceDecoder<InputStream,Z>, fetcher ResourceFetcher<T>, decoder ResourceDecoder<T,Z>, transformation Transformation<Z>, encoder ResourceEncoder<Z>, priority Priority, listener EngineJobListener) : ResourceRunner<Z> in class com.bumptech.glide.load.engine.DefaultResourceRunnerFactory
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Rename Parameter;Rename Parameter	metadata : Metadata to priority : Priority in method public load(id String, width int, height int, cacheDecoder ResourceDecoder<InputStream,Z>, fetcher ResourceFetcher<T>, decoder ResourceDecoder<T,Z>, transformation Transformation<Z>, encoder ResourceEncoder<Z>, priority Priority, cb ResourceCallback<Z>) : LoadStatus in class com.bumptech.glide.load.engine.Engine
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Change Parameter Type;Change Parameter Type	metadata : Metadata to priority : Priority in method public load(id String, width int, height int, cacheDecoder ResourceDecoder<InputStream,Z>, fetcher ResourceFetcher<T>, decoder ResourceDecoder<T,Z>, transformation Transformation<Z>, encoder ResourceEncoder<Z>, priority Priority, cb ResourceCallback<Z>) : LoadStatus in class com.bumptech.glide.load.engine.Engine
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Rename Parameter;Rename Parameter	metadata : Metadata to priority : Priority in method public SourceResourceRunner(key Key, width int, height int, resourceFetcher ResourceFetcher<T>, decoder ResourceDecoder<T,Z>, transformation Transformation<Z>, encoder ResourceEncoder<Z>, diskCache DiskCache, priority Priority, cb ResourceCallback<Z>) in class com.bumptech.glide.load.engine.SourceResourceRunner
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Change Parameter Type;Change Parameter Type	metadata : Metadata to priority : Priority in method public SourceResourceRunner(key Key, width int, height int, resourceFetcher ResourceFetcher<T>, decoder ResourceDecoder<T,Z>, transformation Transformation<Z>, encoder ResourceEncoder<Z>, diskCache DiskCache, priority Priority, cb ResourceCallback<Z>) in class com.bumptech.glide.load.engine.SourceResourceRunner
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Rename Attribute;Rename Attribute	metadata : Metadata to priority : Priority in class com.bumptech.glide.load.engine.SourceResourceRunner
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Change Attribute Type;Change Attribute Type	metadata : Metadata to priority : Priority in class com.bumptech.glide.load.engine.SourceResourceRunner
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Rename Parameter;Rename Parameter	metadata : Metadata to priority : Priority in method public loadResource(priority Priority) : InputStream in class com.bumptech.glide.load.resource.ByteArrayFetcher
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Change Parameter Type;Change Parameter Type	metadata : Metadata to priority : Priority in method public loadResource(priority Priority) : InputStream in class com.bumptech.glide.load.resource.ByteArrayFetcher
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Rename Parameter;Rename Parameter	metadata : Metadata to priority : Priority in method public loadResource(priority Priority) : T in class com.bumptech.glide.load.resource.LocalUriFetcher
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Change Parameter Type;Change Parameter Type	metadata : Metadata to priority : Priority in method public loadResource(priority Priority) : T in class com.bumptech.glide.load.resource.LocalUriFetcher
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Rename Parameter;Rename Parameter	metadata : Metadata to priority : Priority in method public loadResource(priority Priority) : InputStream in class com.bumptech.glide.volley.VolleyStreamFetcher
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Change Parameter Type;Change Parameter Type	metadata : Metadata to priority : Priority in method public loadResource(priority Priority) : InputStream in class com.bumptech.glide.volley.VolleyStreamFetcher
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Rename Parameter;Rename Parameter	metadata : Metadata to priority : Priority in method private glideToVolleyPriority(priority Priority) : Request.Priority in class com.bumptech.glide.volley.VolleyStreamFetcher
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Change Parameter Type;Change Parameter Type	metadata : Metadata to priority : Priority in method private glideToVolleyPriority(priority Priority) : Request.Priority in class com.bumptech.glide.volley.VolleyStreamFetcher
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Push Down Attribute;Push Down Attribute	private decodeFormat : DecodeFormat from class com.bumptech.glide.GenericRequestBuilder to class com.bumptech.glide.RequestBuilder
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Move Attribute;Move Attribute	private decodeFormat : DecodeFormat from class com.bumptech.glide.request.bitmap.BitmapRequest to class com.bumptech.glide.RequestBuilder
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Move Attribute;Move Attribute	package priority : Priority from class com.bumptech.glide.Metadata to class com.bumptech.glide.load.engine.DefaultResourceRunnerFactoryTest.DefaultFactoryHarness
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Move Attribute;Move Attribute	package priority : Priority from class com.bumptech.glide.Metadata to class com.bumptech.glide.load.engine.EngineTest.EngineTestHarness
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Move Attribute;Move Attribute	package priority : Priority from class com.bumptech.glide.Metadata to class com.bumptech.glide.load.engine.SourceResourceRunnerTest.SourceResourceHarness
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Move Attribute;Move Attribute	private priority : Priority from class com.bumptech.glide.Metadata to class com.bumptech.glide.load.engine.SourceResourceRunner
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Rename Parameter;Rename Parameter	metadata : Metadata to priority : Priority in method public build(key Key, width int, height int, cacheDecoder ResourceDecoder<InputStream,Z>, fetcher ResourceFetcher<T>, decoder ResourceDecoder<T,Z>, transformation Transformation<Z>, encoder ResourceEncoder<Z>, priority Priority, listener EngineJobListener) : ResourceRunner<Z> in class com.bumptech.glide.load.engine.ResourceRunnerFactory
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Change Parameter Type;Change Parameter Type	metadata : Metadata to priority : Priority in method public build(key Key, width int, height int, cacheDecoder ResourceDecoder<InputStream,Z>, fetcher ResourceFetcher<T>, decoder ResourceDecoder<T,Z>, transformation Transformation<Z>, encoder ResourceEncoder<Z>, priority Priority, listener EngineJobListener) : ResourceRunner<Z> in class com.bumptech.glide.load.engine.ResourceRunnerFactory
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Rename Parameter;Rename Parameter	metadata : Metadata to priority : Priority in method public loadResource(priority Priority) : T in class com.bumptech.glide.load.resource.ResourceFetcher
9bebdf4ee5dcaa1569bea3985dfe08f93ed8bd38;Change Parameter Type;Change Parameter Type	metadata : Metadata to priority : Priority in method public loadResource(priority Priority) : T in class com.bumptech.glide.load.resource.ResourceFetcher
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move Class;Move Class	com.bumptech.glide.resize.MetadataTest moved to com.bumptech.glide.MetadataTest
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move Class;Move Class	com.bumptech.glide.resize.request.BitmapRequestTest moved to com.bumptech.glide.request.BitmapRequestTest
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move Class;Move Class	com.bumptech.glide.resize.request.MultiTypeRequestCoordinatorTest moved to com.bumptech.glide.request.MultiTypeRequestCoordinatorTest
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move Class;Move Class	com.bumptech.glide.LoadProvider moved to com.bumptech.glide.provider.LoadProvider
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move Class;Move Class	com.bumptech.glide.RequestListener moved to com.bumptech.glide.request.bitmap.RequestListener
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move Class;Move Class	com.bumptech.glide.resize.DataLoadProvider moved to com.bumptech.glide.DataLoadProvider
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move Class;Move Class	com.bumptech.glide.resize.Metadata moved to com.bumptech.glide.Metadata
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move Class;Move Class	com.bumptech.glide.resize.Resource moved to com.bumptech.glide.Resource
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move Class;Move Class	com.bumptech.glide.resize.load.MultiTransformation moved to com.bumptech.glide.load.MultiTransformation
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move Class;Move Class	com.bumptech.glide.resize.load.Transformation moved to com.bumptech.glide.load.Transformation
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move Class;Move Class	com.bumptech.glide.resize.request.MultiTypeRequestCoordinator moved to com.bumptech.glide.request.MultiTypeRequestCoordinator
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move Class;Move Class	com.bumptech.glide.resize.request.Request moved to com.bumptech.glide.request.Request
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move Class;Move Class	com.bumptech.glide.resize.request.RequestCoordinator moved to com.bumptech.glide.request.RequestCoordinator
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move Class;Move Class	com.bumptech.glide.resize.request.ThumbnailRequestCoordinator moved to com.bumptech.glide.request.ThumbnailRequestCoordinator
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Package;Change Package	com.bumptech.glide.loader.bitmap to com.bumptech.glide.load
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Package;Change Package	com.bumptech.glide.loader.bitmap to com.bumptech.glide.load.resource
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Package;Change Package	com.bumptech.glide.resize to com.bumptech.glide.provider
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Package;Change Package	com.bumptech.glide.resize to com.bumptech.glide.load.engine
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Package;Change Package	com.bumptech.glide.resize to com.bumptech.glide.load.engine.executor
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Package;Change Package	com.bumptech.glide.resize to com.bumptech.glide.load.engine.cache
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Package;Change Package	com.bumptech.glide.resize to com.bumptech.glide.load.data
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Package;Change Package	com.bumptech.glide.resize.load to com.bumptech.glide.load.data.bitmap
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move Class;Move Class	com.bumptech.glide.loader.GlideUrl moved to com.bumptech.glide.load.model.GlideUrl
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Package;Change Package	com.bumptech.glide.resize to com.bumptech.glide.load.data.bitmap
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Package;Change Package	com.bumptech.glide.resize to com.bumptech.glide.load
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Package;Change Package	com.bumptech.glide.resize to com.bumptech.glide.request
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Package;Change Package	com.bumptech.glide.resize.request to com.bumptech.glide.request.bitmap
9fc12334a7d14347cd6951d0653264b2597bd3a0;Move And Rename Class;Move And Rename Class	com.bumptech.glide.loader.bitmap.model.Cache moved and renamed to com.bumptech.glide.load.model.ModelCache
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Attribute Type;Change Attribute Type	stringCache : Cache<String> to stringCache : ModelCache<String> in class com.bumptech.glide.samples.flickr.FlickrModelLoader
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Parameter Type;Change Parameter Type	modelCache : Cache<GlideUrl> to modelCache : ModelCache<GlideUrl> in method public FlickrModelLoader(context Context, modelCache ModelCache<GlideUrl>, stringCache ModelCache<String>) in class com.bumptech.glide.samples.flickr.FlickrModelLoader
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Parameter Type;Change Parameter Type	stringCache : Cache<String> to stringCache : ModelCache<String> in method public FlickrModelLoader(context Context, modelCache ModelCache<GlideUrl>, stringCache ModelCache<String>) in class com.bumptech.glide.samples.flickr.FlickrModelLoader
